time,actuator_pos_0,actuator_pos_1,actuator_pos_2,actuator_pos_3,actuator_pos_4,actuator_pos_5,actuator_pos_6,actuator_pos_7,actuator_pos_8,actuator_pos_9,actuator_pos_10,actuator_pos_11,actuator_pos_12,actuator_pos_13,actuator_pos_14,actuator_pos_15,actuator_pos_16,actuator_pos_17,actuator_pos_18,actuator_pos_19,actuator_pos_20,actuator_pos_21,actuator_pos_22,actuator_pos_23,actuator_pos_24,actuator_pos_25,actuator_pos_26,actuator_pos_27,actuator_pos_28,actuator_vel_0,actuator_vel_1,actuator_vel_2,actuator_vel_3,actuator_vel_4,actuator_vel_5,actuator_vel_6,actuator_vel_7,actuator_vel_8,actuator_vel_9,actuator_vel_10,actuator_vel_11,actuator_vel_12,actuator_vel_13,actuator_vel_14,actuator_vel_15,actuator_vel_16,actuator_vel_17,actuator_vel_18,actuator_vel_19,actuator_vel_20,actuator_vel_21,actuator_vel_22,actuator_vel_23,actuator_vel_24,actuator_vel_25,actuator_vel_26,actuator_vel_27,actuator_vel_28,base_xyz_quat_0,base_xyz_quat_1,base_xyz_quat_2,base_xyz_quat_3,base_xyz_quat_4,base_xyz_quat_5,base_xyz_quat_6,base_linvel_angvel_0,base_linvel_angvel_1,base_linvel_angvel_2,base_linvel_angvel_3,base_linvel_angvel_4,base_linvel_angvel_5,obj_0_xyz_quat_0,obj_0_xyz_quat_1,obj_0_xyz_quat_2,obj_0_xyz_quat_3,obj_0_xyz_quat_4,obj_0_xyz_quat_5,obj_0_xyz_quat_6,obj_0_linvel_angvel_0,obj_0_linvel_angvel_1,obj_0_linvel_angvel_2,obj_0_linvel_angvel_3,obj_0_linvel_angvel_4,obj_0_linvel_angvel_5,anchor_pos_b_0,anchor_pos_b_1,anchor_pos_b_2,anchor_ori_b_0,anchor_ori_b_1,anchor_ori_b_2,anchor_ori_b_3
0.45000000000000023,-0.34445866728082375,0.10551569307261019,0.03412637911380116,0.7321184051624569,-0.37983333056088614,-0.050211221452880386,-0.36717323183614614,-0.09549284769955553,-0.17122546690376594,0.6716521516506047,-0.2966444624026974,0.02321850260285835,0.2678325644601349,0.0,0.0,-0.18900381094342705,0.12350518792734776,0.12238593787464713,0.4798510706990898,0.17402778481732256,0.0,-1.5678977117752992,-0.09611761547019101,-0.28429983952991444,-0.023629184508610592,0.662732755031796,0.0794463750762109,0.0,1.5648808395875788,-0.6292252829143149,0.029539935930375752,-0.4108159439305161,0.5795960031648729,-0.24275180194587379,-0.03904601897661039,-0.23854648247809546,-0.3241276334988345,-0.80052008632339,0.5351854970188469,-0.3608932770554139,-0.10100366185823072,1.4027443123966348,0.0,0.0,-0.37048472284109524,0.41260249793157094,0.22567611157803666,0.3499005480554834,-0.5432579664882693,0.0,0.0022372270499770846,-0.9041897033045143,0.35606083991616055,0.00993828051512102,0.22470396690377767,-0.5658593257858903,0.0,-0.0018457766524455535,-0.02408889088927153,-0.0011498179143194713,0.7516992322544452,0.9973175348707979,-0.013215670282398055,0.00012783129838339508,-0.07199350218859857,-0.06520637216609625,-0.07331131796955974,-0.06069674999804805,-0.07968988652873726,0.08622249852004049,0.6107584552059037,0.35000000000000453,-1.486773667143856e-17,0.11489224106875039,1.0,6.622336095434173e-18,-1.254826884669509e-17,9.974659986866012e-18,-1.3681806324926924e-30,3.7363040921112376e-32,1.1214857861873624e-07,-1.3444573764297936e-16,1.195073223491884e-16,9.244463733058732e-33,-0.027331478893756866,0.0011948401806876063,0.9436314702033997,0.99800044298172,-0.013080277480185032,0.00189119519200176,0.06180931627750397
0.46000000000000024,-0.3506769352490219,0.10569958292225731,0.030264132615724543,0.7376658557953198,-0.38235000423977444,-0.05079654069201602,-0.36957185075719584,-0.09906323857304065,-0.1792882369444896,0.6771453257502381,-0.30034307579034203,0.022183907085712263,0.28176820737826747,0.0,0.0,-0.19263351728712566,0.12756136561555115,0.1246132024547656,0.4833696655431127,0.16847231648854885,0.0,-1.5678767309600905,-0.10497732492586424,-0.2805646886791535,-0.023504203961103736,0.6650297168462423,0.07369926852554183,0.0,1.5648608707927838,-0.6218267968198121,0.018388984964711856,-0.38622464980766186,0.554745063286295,-0.25166736788882843,-0.058531923913563766,-0.23986189210497147,-0.357039087348513,-0.8062770040723637,0.5493174099633477,-0.3698613387644658,-0.10345955171460844,1.3935642918132523,0.0,0.0,-0.36297063436986104,0.40561776882034006,0.22272645801184704,0.35185948440229425,-0.5555468328773719,0.0,0.002098081520868996,-0.885970945567323,0.3735150850760915,0.012498054750685475,0.22969618144463727,-0.5747106550669067,0.0,-0.001996879479509039,-0.02470546907440972,-0.0018856149958315928,0.7510960043353638,0.9975315490309301,-0.013506772593652782,0.0006387521016493636,-0.06890549889383109,-0.06165781851381884,-0.07357970815121215,-0.06032279190813796,-0.0649342715012221,0.08955123018022547,0.6203695087188267,0.35000000000000453,-1.4886240388515647e-17,0.11489224191873573,1.0,7.249820780183157e-18,-1.254826884669509e-17,9.974659986866012e-18,-1.8503717077099624e-18,-1.850371707708557e-18,8.499853439110187e-08,-1.0456890705565007e-16,-1.2875689087404202e-28,6.938893903907228e-17,-0.027705013751983643,0.0004852934507653117,0.943031907081604,0.9973238706588745,-0.0132832583039999,0.002529024612158537,0.07184909284114838
0.47000000000000025,-0.3569081778519779,0.10588692873335545,0.0267168394227049,0.7430329546919582,-0.384800801586558,-0.05161504157516883,-0.37202223153346337,-0.10292443213189148,-0.1874052944592694,0.6827768082079285,-0.3041023188820772,0.021164675787024228,0.2955826413021491,0.0,0.0,-0.19618421115797766,0.1315419853189105,0.126806262307647,0.48691572898082713,0.16280350394775917,0.0,-1.5678568155631614,-0.11364315179947829,-0.27666927487628296,-0.023361830730456504,0.6673829707647851,0.06786802550201006,0.0,1.5648395278723677,-0.6231242602956041,0.0187345811098142,-0.35472931930196405,0.5367098896638356,-0.2450797346783547,-0.08185008831528082,-0.24503807762675098,-0.38611935588508317,-0.8117057514779816,0.5631482457690444,-0.3759243091735215,-0.10192312986880356,1.3814433923881646,0.0,0.0,-0.3550693870851984,0.3980619703359367,0.21930598528813752,0.35460634377144024,-0.566881254078968,0.0,0.0019915396929231556,-0.866582687361405,0.3895413802870558,0.0142373230647233,0.23532539185427814,-0.5831243023531771,0.0,-0.0021342920416156127,-0.0252895626372516,-0.002624302365670339,0.7504938714985467,0.9977387067664508,-0.013733718061169162,0.001178806885700237,-0.06578349658197986,-0.05840935628418811,-0.07386873698387462,-0.06021328368171166,-0.05255892100218805,0.09615684177914334,0.6271449680605585,0.35000000000000453,-1.486773667143856e-17,0.11489224256294822,1.0,7.626212572235332e-18,-1.254826884669509e-17,9.974659986866012e-18,9.251858538529291e-19,1.8503717077086316e-18,6.442124915239574e-08,5.975366117466101e-17,-2.9876830587458044e-17,-3.469446951953612e-17,-0.028036005795001984,-0.0002498984686098993,0.9424335360527039,0.9965489506721497,-0.013410418294370174,0.0031882997136563063,0.08185454457998276
0.48000000000000026,-0.3631803085611498,0.10619474934741252,0.023617559104265863,0.7482929337191901,-0.3870442656130315,-0.05271724423265527,-0.3744993402126731,-0.10748641417487784,-0.1959221564146167,0.6884683930865059,-0.30769859865890553,0.020326686591222054,0.30932375238342613,0.0,0.0,-0.19962588045622706,0.13542781732792147,0.12896448403408595,0.4904949617748381,0.15702930269541848,0.0,-1.5678384121281623,-0.12211459946590379,-0.2726496870228994,-0.02320972826931569,0.6697932807030307,0.06195546883296158,0.0,1.5648177181205958,-0.6272130709171893,0.0307820614057073,-0.30992803184390383,0.5259979027232017,-0.22434640264735362,-0.11022026574864427,-0.24771086792097688,-0.45619820429863556,-0.8516861955347289,0.5691584878577347,-0.35962797768282945,-0.08379891958021729,1.3741111081276995,0.0,0.0,-0.3441669298249397,0.38858320090109544,0.21582217264389572,0.3579232794010972,-0.5774201252340695,0.0,0.0018403434999070473,-0.84714476664255,0.4019587853383604,0.015210246114081517,0.2410309938245488,-0.5912556669048475,0.0,-0.002180975177195862,-0.025839794614149744,-0.0033568961869250933,0.7498879448853555,0.997934687557635,-0.01389377850176758,0.0017563962999361529,-0.06269160518143514,-0.05502319768981457,-0.07325938212547545,-0.06059266131912387,-0.039729575175213534,0.10461213190693813,0.6211081905677831,0.35000000000000453,-1.486773667143856e-17,0.11489224305120342,1.0,8.29988583637519e-18,-1.254826884669509e-17,9.974659986866012e-18,-1.8503717077099624e-18,3.7363040921112376e-32,4.882552004425363e-08,-1.195073223493147e-16,5.975366117452982e-17,1.7347234759768083e-17,-0.028319627046585083,-0.0010026550153270364,0.9418314695358276,0.9956803917884827,-0.013457371853291988,0.0038757126312702894,0.09178457409143448
0.49000000000000027,-0.36953870841976816,0.10670766505970869,0.020986325103937695,0.7535195889708522,-0.38902200163183487,-0.05413641994840795,-0.377090870899384,-0.11246384530137056,-0.20476221222690671,0.6943222185505624,-0.31119412711125866,0.019653753283074876,0.32299900957835526,0.0,0.0,-0.2029642845952895,0.13924064781484574,0.13109064793713232,0.49410779259175613,0.15115791377716498,0.0,-1.5678211098087849,-0.13040353689778472,-0.26850406652857134,-0.023048319415680026,0.6722672161886677,0.05596552534901155,0.0,1.5647949890450874,-0.6358399858618377,0.05129157122961638,-0.26312340003281687,0.5226655251662073,-0.19777360188033605,-0.1419175715752672,-0.2591530686710872,-0.49774311264927285,-0.8840055812290023,0.585382546405651,-0.3495528452353125,-0.06729333081471796,1.3675257194929105,0.0,0.0,-0.3338404139062433,0.38128304869242574,0.21261639030463753,0.36128308169180423,-0.5871388918253518,0.0,0.0017302319377517407,-0.8288937431880924,0.4145620494328051,0.016140885363566337,0.24739354856370607,-0.598994348395003,0.0,-0.0022729075508481954,-0.026359757065913092,-0.004088391615968526,0.7492752953791293,0.9981171731075139,-0.014005073694710036,0.00238481084577812,-0.059668076354940106,-0.05199624517633486,-0.0731495429043433,-0.061264950622621064,-0.03064739919108337,0.11556231304187839,0.6074530063103153,0.35000000000000453,-1.486773667143856e-17,0.11489224342125702,1.0,8.44926998931248e-18,-1.254826884669509e-17,9.974659986866012e-18,9.251858538529291e-19,3.7363040921112376e-32,3.700536017114316e-08,2.4405384255275053e-30,-2.9876830587458044e-17,1.5407439555097887e-32,-0.02855377458035946,-0.0017710414249449968,0.9412227272987366,0.9947234988212585,-0.013439355418086052,0.004605771042406559,0.10160398483276367
0.5000000000000002,-0.3763121217523451,0.10822585880385961,0.019717204227584644,0.7589399606854315,-0.39037980439488956,-0.0552035171572924,-0.37968023051961136,-0.11768085621612195,-0.21395727262899836,0.7002821318136501,-0.31462796516446884,0.019117464370648717,0.3362701885746517,0.0,0.0,-0.20630264975868925,0.14302256885098294,0.1331716165235766,0.4977581698202132,0.14520214540890555,0.0,-1.5678032013066017,-0.13845265367156484,-0.26420378808025735,-0.022879657828071696,0.6748086315995311,0.049907798186655014,0.0,1.5647726792974044,-0.67734133325769,0.15181937441509166,-0.12691208763530507,0.5420371714579163,-0.13578027630546669,-0.10670972088844563,-0.2589359620227382,-0.5217010914751392,-0.9195060402091637,0.5959913263087698,-0.34338380532101753,-0.05362889124261583,1.3271178996296427,0.0,0.0,-0.33383651633997513,0.37819210361371947,0.20809685864442667,0.3650377228457073,-0.5955768368259413,0.0,0.0017908502183170394,-0.8049116773780125,0.43002784483139816,0.016866158760832955,0.2541415410863338,-0.6057727162356533,0.0,-0.0022309747683048604,-0.026853461464429632,-0.004848851892669555,0.7486550663777575,0.9982969887939621,-0.014124873426595512,0.0030753828946221817,-0.056516830551971174,-0.049370439851654194,-0.07604602767010285,-0.06202290013717683,-0.033155271506352224,0.12751249128172806,0.6330866273346063,0.35000000000000453,-1.4849232954361473e-17,0.11489224370172443,1.0,8.872692473777759e-18,-1.254826884669509e-17,9.974659986866012e-18,-9.25185853855665e-19,1.8503717077086316e-18,2.804674155383428e-08,2.987683058733173e-17,-5.975366117478733e-17,5.204170427930421e-17,-0.028737632557749748,-0.0025631992612034082,0.9406062364578247,0.9936773180961609,-0.01341104507446289,0.005395728629082441,0.11133918166160583
0.5100000000000002,-0.38392401482183536,0.1117045542613495,0.020454615118537845,0.7646856228153623,-0.39031200782363906,-0.056817066502378284,-0.3821112055612391,-0.12309822718497732,-0.22365095213592112,0.7062645949937139,-0.318033693641102,0.01869130211196936,0.3487953424587431,0.0,0.0,-0.20975204665441327,0.1467703315766104,0.13519412135900055,0.501465049544931,0.13917280595890177,0.0,-1.5677814824699576,-0.14619030844042233,-0.2597633985922419,-0.022709948989226496,0.6774219315059221,0.04378715466508405,0.0,1.5647532529002008,-0.761189306949031,0.34786954574898765,0.07374108909532023,0.5745662129930864,0.0067796571250495485,-0.1613549345085879,-0.24309750416277517,-0.5417370968855356,-0.9693679506922779,0.5982463180063777,-0.34057284766331575,-0.04261622586793575,1.2525153884091444,0.0,0.0,-0.3449396895724018,0.37477627256274765,0.2022504835423955,0.3706879724717765,-0.6029339450003776,0.0,0.002171883664401055,-0.7737654768857485,0.4440389488015471,0.016970883884519984,0.2613299906390999,-0.6120643521570963,0.0,-0.0019426397203471427,-0.027322891677923254,-0.005664426916326572,0.7480287648716245,0.9984844584431665,-0.014289741037641345,0.003831033457029943,-0.05300860997218185,-0.04694302134936203,-0.0815575023657017,-0.06263015061330088,-0.043087083120129474,0.1389835344833137,0.7046030534544772,0.35000000000000453,-1.486773667143856e-17,0.11489224391429356,1.0,9.172732637349182e-18,-1.254826884669509e-17,9.974659986866012e-18,-1.3679880394982536e-30,-1.850371707708557e-18,2.1256913298640582e-08,2.987683058733173e-17,-1.2875689087404202e-28,5.204170427930421e-17,-0.028872285038232803,-0.0033909829799085855,0.9399830102920532,0.9925364851951599,-0.013408241793513298,0.006252405699342489,0.1210474818944931
0.5200000000000002,-0.392267665263781,0.11752129553497474,0.024525398635208945,0.7693264210736441,-0.38720316075276595,-0.05463432243230298,-0.38431329569476164,-0.12805844613154693,-0.23371155008004624,0.7124269783124478,-0.32168174151230905,0.018176055150495665,0.36022638118326983,0.0,0.0,-0.21354326340331853,0.15047831355260427,0.1371311831433225,0.5050586748331158,0.13307210857325874,0.0,-1.5677625433749847,-0.15349439885375277,-0.2552597999906787,-0.02256043689127309,0.6800646350340707,0.03762477823864976,0.0,1.5647435614975531,-0.8343650441945623,0.5816741273625249,0.40707835166711,0.46407982582817414,0.3108847070873131,0.2182744070075306,-0.2202090133522504,-0.4960218946569612,-1.0060597944125118,0.6162383318734022,-0.3648047871207034,-0.05152469614736966,1.1431038724526739,0.0,0.0,-0.37912167489052645,0.37079819759938665,0.19370617843219584,0.3593625288184863,-0.6100697385643021,0.0,0.0018939094973078959,-0.7304090413330433,0.4503598601563187,0.014951209795340672,0.26427035281485717,-0.6162376426434292,0.0,-0.0009691402647711654,-0.027764644283619303,-0.006575772600372006,0.7473482439008428,0.9986883615800454,-0.014627215202447991,0.004641320818630609,-0.04884730454224275,-0.04417526056960475,-0.0911345684045434,-0.06805209707817396,-0.07858889599111435,0.14618547455564976,0.8352211919981618,0.35000000000000453,-1.4886240388515647e-17,0.1148922440754019,1.0,9.492677274320054e-18,-1.254826884669509e-17,9.974659986866012e-18,1.8503717077072264e-18,-1.850371707708557e-18,1.611083326246628e-08,-1.4938415293662203e-17,5.975366117452982e-17,1.7347234759768077e-17,-0.02895704284310341,-0.004245546646416187,0.9393044114112854,0.9912835359573364,-0.013559146784245968,0.007186573464423418,0.13084885478019714
0.5300000000000002,-0.40093759603733986,0.12384680058719302,0.027797064285501268,0.7756845788929403,-0.38432512760646975,-0.05510348658793076,-0.3864272396288183,-0.13298005289219697,-0.2439224339656855,0.7187674095886505,-0.32553235567157907,0.017534741626595823,0.37117760478648754,0.0,0.0,-0.21740901574896032,0.15397978709904106,0.13902207685680654,0.5087290311486693,0.12689504824228975,0.0,-1.5677334528382163,-0.16043388402403838,-0.2508240285232477,-0.022428992540501295,0.6828402572377188,0.03138282126912434,0.0,1.5647349532172716,-0.8669930773558892,0.6325505052218285,0.32716656502923247,0.635815781929617,0.2878033146296209,-0.04691641556277859,-0.2113943934056691,-0.49216067606500474,-1.0210883885639264,0.634043127620264,-0.3850614159270038,-0.06413135238998406,1.0951223603217706,0.0,0.0,-0.38657523456417925,0.35014735464367774,0.1890893713484021,0.36703563155534263,-0.6177060330969,0.0,0.0029090536768352905,-0.6939485170285612,0.44357714674310234,0.013144435077179337,0.2775622203648148,-0.6241956969525422,0.0,-0.0008608280281496904,-0.028156355500253222,-0.007519567703012359,0.7466443279725373,0.9988863116530191,-0.014996449204756122,0.005471335178016614,-0.04439940759565058,-0.03917112166339191,-0.0943795102640353,-0.0703915928305477,-0.08540875859801646,0.14898261255970507,0.8924349325546149,0.35000000000000453,-1.489549224705419e-17,0.11489224419750756,1.0,1.0319009344966076e-17,-1.254826884669509e-17,9.974659986866012e-18,9.251858538529293e-19,-9.251858538542597e-19,1.2210566338223184e-08,-1.3444573764297934e-16,-8.963049176211662e-17,3.469446951953614e-17,-0.02898467890918255,-0.005116545595228672,0.9386014938354492,0.9899260401725769,-0.013729327358305454,0.008144604042172432,0.14068278670310974
0.5400000000000003,-0.4093852910907216,0.12942999523819917,0.03013374884055985,0.7822543188350571,-0.3825974251120444,-0.05811556408509591,-0.38855289476238397,-0.13805776241008083,-0.2540896311991294,0.7253641500156429,-0.3295957181965825,0.016787778883476857,0.38185752247419746,0.0,0.0,-0.22122861349737738,0.15719558182604756,0.140846451770631,0.5124268754819756,0.12064446361881627,0.0,-1.567704748973294,-0.16707142645488465,-0.2466007475699147,-0.02228372031074172,0.6857100125347103,0.025071444115400715,0.0,1.564733292394495,-0.8447695053381717,0.558319465100616,0.23366845550585813,0.6569739942116855,0.1727702494425341,-0.3012077497165148,-0.21256551335656654,-0.5077709517883872,-1.016719723344391,0.659674042699241,-0.40633625250034633,-0.07469627431189661,1.0679917687709923,0.0,0.0,-0.3819597748417068,0.3215794727006517,0.18243749138244567,0.36978443333063155,-0.6250584623473485,0.0,0.002870386492226289,-0.6637542430846259,0.4223280953332987,0.014527222975957554,0.2869755296991501,-0.6311377153723623,0.0,-0.00016608227767473793,-0.02849499463867326,-0.008447268784419633,0.7459087471307345,0.9990696591619203,-0.01534038986082312,0.006325163091134289,-0.039805538469804704,-0.0338639138420036,-0.09277010814072739,-0.07355808418028593,-0.08077071656070255,0.15354283716963654,0.9215665927956204,0.35000000000000453,-1.4886240388515647e-17,0.1148922442900527,1.0,1.0630113289717739e-17,-1.254826884669509e-17,9.974659986866012e-18,1.8503717077072264e-18,9.251858538543345e-19,9.254514135205095e-09,2.465190328815662e-30,-5.975366117478733e-17,-1.734723475976806e-17,-0.028951195999979973,-0.005977132823318243,0.9378662705421448,0.9884688854217529,-0.013861299492418766,0.009121383540332317,0.15051209926605225
0.5500000000000003,-0.41690913337519653,0.13486311273937346,0.03132194839255155,0.7873860593495994,-0.3812520767285442,-0.06479898374712217,-0.39083087045285975,-0.14315622920192905,-0.26409488992516345,0.7323644553350163,-0.3338972328390111,0.015948837177142395,0.3924927791118967,0.0,0.0,-0.22499767069722648,0.1602115817131521,0.14260474213305327,0.5160292386320754,0.11431596989516218,0.0,-1.5676860940114832,-0.1734973705914816,-0.24260003239549097,-0.022116129176839243,0.6886204915049695,0.01870146658100827,0.0,1.564742061050246,-0.7523842284474969,0.5433117501174289,0.11881995519917027,0.5131740514542245,0.13453483835001845,-0.6683419662026258,-0.22779756904757895,-0.5098466791848215,-1.0005258726034028,0.7000305319373344,-0.4301514642428622,-0.0838941706334461,1.0635256637699197,0.0,0.0,-0.376905719984911,0.30159998871045546,0.1758290362422272,0.3602363150099803,-0.6328493723654078,0.0,0.0018654961810859313,-0.642594413659695,0.4000715174423741,0.016759113390247663,0.29104789702591927,-0.6369977534392446,0.0,0.0008768655751146528,-0.028778311272449612,-0.009354766174300429,0.7451022705901532,0.9992306057486993,-0.015694238576416403,0.007206494890893837,-0.03521297831737155,-0.028331663377635454,-0.09074973898807961,-0.08064765405812573,-0.08303652696184026,0.15899199259199293,0.9211985595779875,0.35000000000000453,-1.4923247822669818e-17,0.11489224436019362,1.0,1.15429118952949e-17,-1.254826884669509e-17,9.974659986866012e-18,9.251858538529293e-19,-3.7007434154171514e-18,7.014091798663779e-09,-1.7926098352397325e-16,-2.9876830587458044e-17,-1.734723475976806e-17,-0.028851769864559174,-0.006809697486460209,0.9370594024658203,0.9869168996810913,-0.013987804763019085,0.010128375142812729,0.1603020429611206
0.5600000000000003,-0.4251046249451444,0.13882731329097378,0.03232890242137994,0.7938738248085877,-0.3824361855176009,-0.07033602433103274,-0.3933068362905159,-0.14841162285880408,-0.2738084851525025,0.739628820081822,-0.33852359985764646,0.01522037651733723,0.4026858979263539,0.0,0.0,-0.22869432436241957,0.1629833005433446,0.1442970119533278,0.5198496296771283,0.1079339779308653,0.0,-1.5676585557781673,-0.17978838341748724,-0.23877081596332503,-0.021991271647100085,0.6916766784629025,0.012253162797841808,0.0,1.5647388244240155,-0.8195491569947868,0.39642005516003165,0.10069540288283875,0.6487765458988338,-0.11841087890566648,-0.5537040583910567,-0.24759658376561475,-0.5255393656875013,-0.9713595227339065,0.7264364746805716,-0.4626367018635336,-0.07284606598051663,1.0193118814457252,0.0,0.0,-0.36966536651930915,0.27717188301924733,0.169226982027454,0.38203910450529643,-0.6381991964296883,0.0,0.002753823331587601,-0.6291012826005626,0.38292164321659405,0.01248575297391592,0.3056186957933016,-0.644830378316646,0.0,-0.00032366262305916584,-0.029038881509250578,-0.010226591891275612,0.7443109134216942,0.9993758212579753,-0.01598011957046629,0.008184557457543512,-0.0304239491631681,-0.026057023680096575,-0.08718257169751831,-0.07913571684589994,-0.07046720221987701,0.17820804641464402,0.9607533862160365,0.35000000000000453,-1.4923247822669818e-17,0.11489224441335415,1.0,1.2777814998356177e-17,-1.254826884669509e-17,9.974659986866012e-18,-9.251858538556649e-19,3.697785493223493e-32,5.316052504305294e-09,-2.3901464469863183e-16,-5.975366117478733e-17,-1.734723475976806e-17,-0.028694629669189453,-0.007628654595464468,0.9362670183181763,0.985271692276001,-0.014020510949194431,0.011215009726583958,0.17005115747451782
0.5700000000000003,-0.4334449285128092,0.14253061814137313,0.034115438300752185,0.7996636711943714,-0.38400196541855036,-0.07096356748878602,-0.39579219199536614,-0.1536520565688642,-0.2835016677739302,0.7469343608641047,-0.34342460673293945,0.014527345669654598,0.4125298543202075,0.0,0.0,-0.2324119413279952,0.16568547761492325,0.14591956079293564,0.5236541144619122,0.10150085443252665,0.0,-1.5676377300536872,-0.1859327946702271,-0.23501940430256904,-0.021877384717658408,0.6947798535496404,0.005754432791225989,0.0,1.5647367476977776,-0.8340303567664805,0.37033048503993615,0.1786535879372249,0.5789846385783715,-0.15657799009494752,-0.06275431577532758,-0.24853557048502545,-0.5240433710060115,-0.9693182621427684,0.730554078228272,-0.49010068752930075,-0.06930308476826313,0.9843956393853599,0.0,0.0,-0.37176169655756386,0.2702177071578671,0.16225488396078375,0.38044847847838625,-0.6433123498338648,0.0,0.002082572448003265,-0.6144411252739885,0.3751411660755978,0.011388692944167833,0.3103175086737994,-0.6498730006615819,0.0,-0.00020767262378496,-0.029269941794427635,-0.01110935564749788,0.7435068265417838,0.9995003777765591,-0.016301700390103865,0.009249071026040398,-0.02545003092458088,-0.023106028517705563,-0.08827637562222673,-0.08040868799103552,-0.07849747884514703,0.19471326651374773,0.997800759105535,0.35000000000000453,-1.490474410559273e-17,0.11489224445364506,1.0,1.3088918943106602e-17,-1.254826884669509e-17,9.974659986866012e-18,9.251858538529293e-19,1.850371707708631e-18,4.029090885549957e-09,2.465190328815662e-30,5.975366117452982e-17,-1.734723475976806e-17,-0.028475362807512283,-0.00844024121761322,0.93546062707901,0.9835259914398193,-0.014061888679862022,0.012391692027449608,0.17979255318641663
0.5800000000000003,-0.44210622939673755,0.14751145737686933,0.036286214612124175,0.8044135027889467,-0.3841021191362117,-0.06963974911260569,-0.3982055225983428,-0.15874872509773547,-0.29343067711000226,0.7542306452865811,-0.34857587211757746,0.013827934364932928,0.42209521803763134,0.0,0.0,-0.23625576176878052,0.16844701520852406,0.147513824360785,0.5273959226250817,0.09501553170025731,0.0,-1.5676201510738104,-0.19197267533723758,-0.23126073975665434,-0.021755288215756924,0.6979062702953642,-0.0007901736467008048,0.0,1.5647388196279672,-0.8661300883928371,0.49808392354961983,0.21707763113719883,0.47498315945753566,-0.010015371766128545,0.13238183761803285,-0.24133306029766832,-0.5096668528871271,-0.992900933607206,0.7296284422476379,-0.5151265384637999,-0.06994113047216709,0.9565363717423817,0.0,0.0,-0.38438204407853316,0.27615375936008235,0.15942635678493505,0.37418081631695216,-0.648532273226934,0.0,0.0017578979876858507,-0.6039880667010472,0.3758664545914684,0.012209650190148563,0.31264167457238023,-0.6544606437926793,0.0,0.0002071930189737303,-0.029467884610242454,-0.012047321009024756,0.7426730233904641,0.9996000309043063,-0.016729934507383127,0.01039050304226335,-0.020295934420892343,-0.01979428158148186,-0.09379653615268765,-0.0833803151319602,-0.10062361686149573,0.2090051622899114,1.0337456531810367,0.35000000000000453,-1.4886240388515644e-17,0.11489224448418195,1.0,1.4038750033820084e-17,-1.254826884669509e-17,9.974659986866012e-18,-2.775557561564259e-18,1.850371707708631e-18,3.0536895406710487e-09,-1.1950732234931468e-16,1.195073223491884e-16,-8.673617379884033e-17,-0.028193539008498192,-0.00926087237894535,0.934622585773468,0.9816725850105286,-0.014182081446051598,0.013664618134498596,0.18955497443675995
0.5900000000000003,-0.45131633587472053,0.15258968038822274,0.03742882889734992,0.810441476016802,-0.38445746036884415,-0.0705763522701059,-0.4006725118391056,-0.16391547083315086,-0.3034356039601878,0.7615021475482041,-0.3539461565339195,0.013125801476056725,0.43164621718697505,0.0,0.0,-0.2400433243720412,0.17116145455351164,0.14912068875929066,0.5312558239372687,0.08848548533180689,0.0,-1.567593192836564,-0.1979785211460782,-0.2275472509229812,-0.02161447437315078,0.7011042055070387,-0.0073992108050835005,0.0,1.564737790703096,-0.9210106477982972,0.50782230113534,0.11426142852257477,0.6027973227855333,-0.03553412326324532,-0.09366031575002201,-0.24669892407628544,-0.5166745735415391,-1.0004926850185538,0.7271502261622992,-0.5370284416342029,-0.07021328888762027,0.9550999149343703,0.0,0.0,-0.37875626032606735,0.27144393449875737,0.16068643985056452,0.38599013121869635,-0.6530046368450421,0.0,0.0026958237246312603,-0.6005845808840619,0.371348883367315,0.014081384260614548,0.31979352116744375,-0.6609037158382696,0.0,-0.00010289248712914897,-0.029631664678393732,-0.012995099403392612,0.7418499324836422,0.9996708926724283,-0.017148671755808458,0.01160854203923318,-0.015141702422290081,-0.01637800681512771,-0.0947778394367856,-0.08230909068219895,-0.09913257773940022,0.22441843631112504,1.0339319632462833,0.35000000000000453,-1.4867736671438557e-17,0.11489224450732619,1.0,1.4250011128907153e-17,-1.254826884669509e-17,9.974659986866012e-18,-9.251858538556647e-19,1.850371707708631e-18,2.3144229815910836e-09,-2.987683058732682e-17,-2.9876830587458044e-17,1.232595164407831e-32,-0.02784884348511696,-0.010089589282870293,0.9337936639785767,0.9797216057777405,-0.014264843426644802,0.01501164399087429,0.19929061830043793
